0, 0, Header, 1, 10, 480
1, 0, Start_track
5, 87945, Pitch_bend_c, 5, 8320
5, 87945, Pitch_bend_c, 5, 8192
5, 87948, Pitch_bend_c, 5, 8320
5, 87950, Pitch_bend_c, 5, 8192
5, 87950, Pitch_bend_c, 5, 8192
5, 87953, Pitch_bend_c, 5, 8192
5, 87954, Pitch_bend_c, 5, 8192
5, 87955, Pitch_bend_c, 5, 8192
5, 87957, Pitch_bend_c, 5, 8064
5, 87958, Pitch_bend_c, 5, 8192
5, 87960, Control_c, 4, 7, 11
5, 87960, Control_c, 5, 7, 11
5, 87960, Pitch_bend_c, 5, 8064
5, 87962, Pitch_bend_c, 5, 8064
5, 87962, Pitch_bend_c, 5, 8192
5, 87964, Pitch_bend_c, 5, 8064
5, 87967, Pitch_bend_c, 5, 7936
5, 87967, Pitch_bend_c, 5, 8192
5, 87969, Pitch_bend_c, 5, 7936
5, 87971, Pitch_bend_c, 5, 7936
5, 87971, Pitch_bend_c, 5, 8192
5, 87974, Pitch_bend_c, 5, 7936
5, 87975, Pitch_bend_c, 5, 8192
5, 87976, Pitch_bend_c, 5, 7936
5, 87978, Pitch_bend_c, 5, 8064
5, 87979, Pitch_bend_c, 5, 8192
5, 87981, Pitch_bend_c, 5, 8064
5, 87983, Pitch_bend_c, 5, 8064
5, 87983, Pitch_bend_c, 5, 8320
5, 87985, Pitch_bend_c, 5, 8064
5, 87988, Pitch_bend_c, 5, 8192
5, 87988, Pitch_bend_c, 5, 8320
5, 87990, Pitch_bend_c, 5, 8192
5, 87992, Pitch_bend_c, 5, 8320
5, 87992, Pitch_bend_c, 5, 8320
5, 87995, Pitch_bend_c, 5, 8320
5, 87996, Pitch_bend_c, 5, 8320
5, 87997, Pitch_bend_c, 5, 8448
5, 87999, Pitch_bend_c, 5, 8448
5, 88000, Pitch_bend_c, 5, 8320
5, 88002, Pitch_bend_c, 5, 8576
5, 88004, Pitch_bend_c, 5, 8576
5, 88005, Pitch_bend_c, 5, 8448
5, 88006, Pitch_bend_c, 5, 8576
5, 88009, Pitch_bend_c, 5, 8576
5, 88009, Pitch_bend_c, 5, 8448
5, 88011, Pitch_bend_c, 5, 8576
5, 88013, Pitch_bend_c, 5, 8576
5, 88013, Pitch_bend_c, 5, 8448
5, 88016, Pitch_bend_c, 5, 8576
5, 88017, Pitch_bend_c, 5, 8320
5, 88018, Pitch_bend_c, 5, 8448
5, 88020, Pitch_bend_c, 5, 8448
5, 88021, Pitch_bend_c, 5, 8320
5, 88023, Pitch_bend_c, 5, 8320
5, 88025, Pitch_bend_c, 5, 8320
5, 88026, Pitch_bend_c, 5, 8320
5, 88028, Pitch_bend_c, 5, 8192
5, 88030, Pitch_bend_c, 5, 8064
5, 88030, Pitch_bend_c, 5, 8320
5, 88032, Pitch_bend_c, 5, 8064
5, 88034, Pitch_bend_c, 5, 8320
5, 88035, Pitch_bend_c, 5, 7936
5, 88037, Pitch_bend_c, 5, 7936
5, 88038, Pitch_bend_c, 5, 8192
5, 88039, Pitch_bend_c, 5, 7808
5, 88042, Pitch_bend_c, 5, 7808
5, 88043, Pitch_bend_c, 5, 8192
5, 88044, Pitch_bend_c, 5, 7808
5, 88046, Pitch_bend_c, 5, 7808
5, 88047, Pitch_bend_c, 5, 8192
5, 88049, Pitch_bend_c, 5, 7808
5, 88051, Pitch_bend_c, 5, 7808
5, 88051, Pitch_bend_c, 5, 8064
5, 88053, Pitch_bend_c, 5, 7808
5, 88055, Pitch_bend_c, 5, 8064
5, 88056, Pitch_bend_c, 5, 7936
5, 88058, Pitch_bend_c, 5, 7936
5, 88059, Pitch_bend_c, 5, 8064
5, 88060, Pitch_bend_c, 5, 8064
5, 88063, Pitch_bend_c, 5, 8064
5, 88064, Pitch_bend_c, 5, 8064
5, 88065, Pitch_bend_c, 5, 8192
5, 88067, Pitch_bend_c, 5, 8320
5, 88068, Pitch_bend_c, 5, 8064
5, 88070, Pitch_bend_c, 5, 8448
5, 88072, Pitch_bend_c, 5, 8448
5, 88072, Pitch_bend_c, 5, 7936
5, 88074, Pitch_bend_c, 5, 8576
5, 88076, Pitch_bend_c, 5, 7936
5, 88077, Pitch_bend_c, 5, 8576
5, 88079, Pitch_bend_c, 5, 8704
5, 88080, Control_c, 4, 7, 17
5, 88080, Control_c, 5, 7, 17
5, 88080, Pitch_bend_c, 5, 7936
5, 88081, Pitch_bend_c, 5, 8704
5, 88084, Pitch_bend_c, 5, 8704
5, 88085, Pitch_bend_c, 5, 8064
5, 88086, Pitch_bend_c, 5, 8704
5, 88088, Pitch_bend_c, 5, 8704
5, 88089, Pitch_bend_c, 5, 8064
5, 88091, Pitch_bend_c, 5, 8576
5, 88093, Pitch_bend_c, 5, 8576
5, 88093, Pitch_bend_c, 5, 8064
5, 88095, Pitch_bend_c, 5, 8448
5, 88097, Pitch_bend_c, 5, 8064
5, 88098, Pitch_bend_c, 5, 8320
5, 88100, Pitch_bend_c, 5, 8320
5, 88102, Pitch_bend_c, 5, 8064
5, 88103, Pitch_bend_c, 5, 8192
5, 88105, Pitch_bend_c, 5, 8064
5, 88106, Pitch_bend_c, 5, 8192
5, 88107, Pitch_bend_c, 5, 8064
5, 88110, Pitch_bend_c, 5, 7936
5, 88110, Pitch_bend_c, 5, 8192
5, 88112, Pitch_bend_c, 5, 7808
5, 88114, Pitch_bend_c, 5, 7808
5, 88114, Pitch_bend_c, 5, 8192
5, 88117, Pitch_bend_c, 5, 7680
5, 88118, Pitch_bend_c, 5, 8320
5, 88119, Pitch_bend_c, 5, 7680
5, 88121, Pitch_bend_c, 5, 7680
5, 88123, Pitch_bend_c, 5, 8320
5, 88124, Pitch_bend_c, 5, 7680
5, 88126, Pitch_bend_c, 5, 7680
5, 88127, Pitch_bend_c, 5, 8448
5, 88128, Pitch_bend_c, 5, 7808
5, 88131, Pitch_bend_c, 5, 7808
5, 88131, Pitch_bend_c, 5, 8448
5, 88133, Pitch_bend_c, 5, 7936
5, 88135, Pitch_bend_c, 5, 7936
5, 88135, Pitch_bend_c, 5, 8448
5, 88138, Pitch_bend_c, 5, 8064
5, 88140, Pitch_bend_c, 5, 8192
5, 88140, Pitch_bend_c, 5, 8448
5, 88142, Pitch_bend_c, 5, 8320
5, 88144, Pitch_bend_c, 5, 8448
5, 88145, Pitch_bend_c, 5, 8448
5, 88147, Pitch_bend_c, 5, 8448
5, 88148, Pitch_bend_c, 5, 8448
5, 88149, Pitch_bend_c, 5, 8576
5, 88152, Pitch_bend_c, 5, 8704
5, 88152, Pitch_bend_c, 5, 8448
5, 88154, Pitch_bend_c, 5, 8704
5, 88156, Pitch_bend_c, 5, 8704
5, 88156, Pitch_bend_c, 5, 8448
5, 88159, Pitch_bend_c, 5, 8704
5, 88161, Pitch_bend_c, 5, 8704
5, 88161, Pitch_bend_c, 5, 8448
5, 88163, Pitch_bend_c, 5, 8704
5, 88165, Pitch_bend_c, 5, 8320
5, 88166, Pitch_bend_c, 5, 8576
5, 88168, Pitch_bend_c, 5, 8576
5, 88169, Pitch_bend_c, 5, 8320
5, 88170, Pitch_bend_c, 5, 8448
5, 88173, Pitch_bend_c, 5, 8320
5, 88173, Pitch_bend_c, 5, 8192
5, 88175, Pitch_bend_c, 5, 8320
5, 88178, Pitch_bend_c, 5, 8192
5, 88178, Pitch_bend_c, 5, 8192
5, 88180, Pitch_bend_c, 5, 8064
5, 88182, Pitch_bend_c, 5, 8064
5, 88182, Pitch_bend_c, 5, 8192
5, 88185, Pitch_bend_c, 5, 7936
5, 88186, Pitch_bend_c, 5, 8064
5, 88187, Pitch_bend_c, 5, 7808
5, 88189, Pitch_bend_c, 5, 7808
5, 88190, Pitch_bend_c, 5, 8064
5, 88192, Pitch_bend_c, 5, 7680
5, 88194, Pitch_bend_c, 5, 7680
5, 88194, Pitch_bend_c, 5, 7936
5, 88196, Pitch_bend_c, 5, 7680
5, 88199, Pitch_bend_c, 5, 7680
5, 88199, Pitch_bend_c, 5, 7936
5, 88200, Control_c, 4, 7, 22
5, 88200, Control_c, 5, 7, 22
5, 88201, Pitch_bend_c, 5, 7680
5, 88203, Pitch_bend_c, 5, 7680
5, 88203, Pitch_bend_c, 5, 7936
5, 88206, Pitch_bend_c, 5, 7808
5, 88207, Pitch_bend_c, 5, 7936
5, 88208, Pitch_bend_c, 5, 7936
5, 88210, Pitch_bend_c, 5, 7936
5, 88211, Pitch_bend_c, 5, 7936
5, 88213, Pitch_bend_c, 5, 8064
5, 88215, Pitch_bend_c, 5, 8192
5, 88215, Pitch_bend_c, 5, 7936
5, 88217, Pitch_bend_c, 5, 8320
5, 88220, Pitch_bend_c, 5, 8448
5, 88220, Pitch_bend_c, 5, 7936
5, 88222, Pitch_bend_c, 5, 8448
5, 88224, Pitch_bend_c, 5, 8576
5, 88224, Pitch_bend_c, 5, 7936
5, 88227, Pitch_bend_c, 5, 8704
5, 88228, Pitch_bend_c, 5, 7936
5, 88229, Pitch_bend_c, 5, 8704
5, 88231, Pitch_bend_c, 5, 8704
5, 88232, Pitch_bend_c, 5, 8064
5, 88234, Pitch_bend_c, 5, 8704
5, 88236, Pitch_bend_c, 5, 8704
5, 88237, Pitch_bend_c, 5, 8064
5, 88238, Pitch_bend_c, 5, 8704
5, 88241, Pitch_bend_c, 5, 8704
5, 88241, Pitch_bend_c, 5, 8192
5, 88243, Pitch_bend_c, 5, 8576
5, 88245, Pitch_bend_c, 5, 8576
5, 88245, Pitch_bend_c, 5, 8192
5, 88248, Pitch_bend_c, 5, 8448
5, 88249, Pitch_bend_c, 5, 8192
5, 88250, Pitch_bend_c, 5, 8320
5, 88253, Pitch_bend_c, 5, 8192
5, 88253, Pitch_bend_c, 5, 8320
5, 88255, Pitch_bend_c, 5, 8064
5, 88257, Pitch_bend_c, 5, 7936
5, 88258, Pitch_bend_c, 5, 8320
5, 88260, Pitch_bend_c, 5, 7808
5, 88262, Pitch_bend_c, 5, 7808
5, 88262, Pitch_bend_c, 5, 8320
5, 88264, Pitch_bend_c, 5, 7680
5, 88266, Pitch_bend_c, 5, 8448
5, 88267, Pitch_bend_c, 5, 7680
5, 88269, Pitch_bend_c, 5, 7680
5, 88270, Pitch_bend_c, 5, 8448
5, 88271, Pitch_bend_c, 5, 7680
5, 88274, Pitch_bend_c, 5, 7680
5, 88275, Pitch_bend_c, 5, 8448
5, 88276, Pitch_bend_c, 5, 7680
5, 88278, Pitch_bend_c, 5, 7680
5, 88279, Pitch_bend_c, 5, 8448
5, 88281, Pitch_bend_c, 5, 7808
5, 88283, Pitch_bend_c, 5, 7936
5, 88283, Pitch_bend_c, 5, 8448
5, 88285, Pitch_bend_c, 5, 7936
5, 88287, Pitch_bend_c, 5, 8448
5, 88288, Pitch_bend_c, 5, 8064
5, 88290, Pitch_bend_c, 5, 8192
5, 88291, Pitch_bend_c, 5, 8448
5, 88292, Pitch_bend_c, 5, 8320
5, 88295, Pitch_bend_c, 5, 8448
5, 88296, Pitch_bend_c, 5, 8320
5, 88297, Pitch_bend_c, 5, 8448
5, 88299, Pitch_bend_c, 5, 8576
5, 88300, Pitch_bend_c, 5, 8320
5, 88302, Pitch_bend_c, 5, 8576
5, 88304, Pitch_bend_c, 5, 8704
5, 88304, Pitch_bend_c, 5, 8320
5, 88306, Pitch_bend_c, 5, 8704
5, 88308, Pitch_bend_c, 5, 8192
5, 88309, Pitch_bend_c, 5, 8704
5, 88311, Pitch_bend_c, 5, 8704
5, 88313, Pitch_bend_c, 5, 8704
5, 88313, Pitch_bend_c, 5, 8192
5, 88316, Pitch_bend_c, 5, 8576
5, 88317, Pitch_bend_c, 5, 8192
5, 88318, Pitch_bend_c, 5, 8576
5, 88320, Control_c, 4, 7, 28
5, 88320, Control_c, 5, 7, 28
5, 88320, Pitch_bend_c, 5, 8448
5, 88321, Pitch_bend_c, 5, 8064
5, 88323, Pitch_bend_c, 5, 8320
5, 88325, Pitch_bend_c, 5, 8320
5, 88325, Pitch_bend_c, 5, 8064
5, 88328, Pitch_bend_c, 5, 8192
5, 88329, Pitch_bend_c, 5, 8064
5, 88330, Pitch_bend_c, 5, 8064
5, 88332, Pitch_bend_c, 5, 8064
5, 88334, Pitch_bend_c, 5, 7936
5, 88335, Pitch_bend_c, 5, 7936
5, 88337, Pitch_bend_c, 5, 7808
5, 88338, Pitch_bend_c, 5, 7936
5, 88339, Pitch_bend_c, 5, 7808
5, 88342, Pitch_bend_c, 5, 7680
5, 88342, Pitch_bend_c, 5, 7936
5, 88344, Pitch_bend_c, 5, 7680
5, 88346, Pitch_bend_c, 5, 7680
5, 88346, Pitch_bend_c, 5, 7936
5, 88349, Pitch_bend_c, 5, 7680
5, 88350, Pitch_bend_c, 5, 7936
5, 88351, Pitch_bend_c, 5, 7680
5, 88353, Pitch_bend_c, 5, 7808
5, 88355, Pitch_bend_c, 5, 7936
5, 88356, Pitch_bend_c, 5, 7808
5, 88358, Pitch_bend_c, 5, 7936
5, 88359, Pitch_bend_c, 5, 7936
5, 88360, Pitch_bend_c, 5, 7936
5, 88363, Pitch_bend_c, 5, 8064
5, 88363, Pitch_bend_c, 5, 8064
5, 88365, Pitch_bend_c, 5, 8192
5, 88367, Pitch_bend_c, 5, 8320
5, 88367, Pitch_bend_c, 5, 8064
5, 88370, Pitch_bend_c, 5, 8448
5, 88372, Pitch_bend_c, 5, 8448
5, 88372, Pitch_bend_c, 5, 8064
5, 88374, Pitch_bend_c, 5, 8576
5, 88376, Pitch_bend_c, 5, 8192
5, 88377, Pitch_bend_c, 5, 8704
5, 88379, Pitch_bend_c, 5, 8704
5, 88380, Pitch_bend_c, 5, 8192
5, 88381, Pitch_bend_c, 5, 8704
5, 88384, Pitch_bend_c, 5, 8704
5, 88384, Pitch_bend_c, 5, 8192
5, 88386, Pitch_bend_c, 5, 8704
5, 88388, Pitch_bend_c, 5, 8704
5, 88388, Pitch_bend_c, 5, 8320
5, 88391, Pitch_bend_c, 5, 8704
5, 88393, Pitch_bend_c, 5, 8576
5, 88393, Pitch_bend_c, 5, 8320
5, 88395, Pitch_bend_c, 5, 8576
5, 88397, Pitch_bend_c, 5, 8320
5, 88398, Pitch_bend_c, 5, 8448
5, 88400, Pitch_bend_c, 5, 8320
5, 88401, Pitch_bend_c, 5, 8448
5, 88403, Pitch_bend_c, 5, 8192
5, 88405, Pitch_bend_c, 5, 8064
5, 88405, Pitch_bend_c, 5, 8448
5, 88407, Pitch_bend_c, 5, 7936
5, 88410, Pitch_bend_c, 5, 7808
5, 88410, Pitch_bend_c, 5, 8448
5, 88412, Pitch_bend_c, 5, 7808
5, 88414, Pitch_bend_c, 5, 7680
5, 88414, Pitch_bend_c, 5, 8448
5, 88417, Pitch_bend_c, 5, 7680
5, 88418, Pitch_bend_c, 5, 8448
5, 88419, Pitch_bend_c, 5, 7680
5, 88421, Pitch_bend_c, 5, 7680
5, 88422, Pitch_bend_c, 5, 8448
5, 88424, Pitch_bend_c, 5, 7680
5, 88426, Pitch_bend_c, 5, 7680
5, 88426, Pitch_bend_c, 5, 8448
5, 88428, Pitch_bend_c, 5, 7680
5, 88431, Pitch_bend_c, 5, 7808
5, 88431, Pitch_bend_c, 5, 8320
5, 88433, Pitch_bend_c, 5, 7936
5, 88435, Pitch_bend_c, 5, 7936
5, 88435, Pitch_bend_c, 5, 8320
5, 88438, Pitch_bend_c, 5, 8064
5, 88439, Pitch_bend_c, 5, 8320
5, 88440, Control_c, 4, 7, 33
5, 88440, Control_c, 5, 7, 33
5, 88440, Pitch_bend_c, 5, 8192
5, 88442, Pitch_bend_c, 5, 8320
5, 88443, Pitch_bend_c, 5, 8192
5, 88445, Pitch_bend_c, 5, 8448
5, 88447, Pitch_bend_c, 5, 8576
5, 88448, Pitch_bend_c, 5, 8192
5, 88449, Pitch_bend_c, 5, 8576
5, 88452, Pitch_bend_c, 5, 8704
5, 88452, Pitch_bend_c, 5, 8192
5, 88454, Pitch_bend_c, 5, 8704
5, 88456, Pitch_bend_c, 5, 8832
5, 88456, Pitch_bend_c, 5, 8064
5, 88459, Pitch_bend_c, 5, 8832
5, 88460, Pitch_bend_c, 5, 8064
5, 88461, Pitch_bend_c, 5, 8832
5, 88463, Pitch_bend_c, 5, 8704
5, 88464, Pitch_bend_c, 5, 8064
5, 88466, Pitch_bend_c, 5, 8704
5, 88468, Pitch_bend_c, 5, 8576
5, 88469, Pitch_bend_c, 5, 7936
5, 88470, Pitch_bend_c, 5, 8576
5, 88473, Pitch_bend_c, 5, 8448
5, 88473, Pitch_bend_c, 5, 7936
5, 88475, Pitch_bend_c, 5, 8320
5, 88477, Pitch_bend_c, 5, 7936
5, 88478, Pitch_bend_c, 5, 8192
5, 88480, Pitch_bend_c, 5, 8064
5, 88481, Pitch_bend_c, 5, 7936
5, 88482, Pitch_bend_c, 5, 7936
5, 88485, Pitch_bend_c, 5, 7808
5, 88485, Pitch_bend_c, 5, 7936
5, 88487, Pitch_bend_c, 5, 7808
5, 88489, Pitch_bend_c, 5, 7680
5, 88490, Pitch_bend_c, 5, 7936
5, 88492, Pitch_bend_c, 5, 7680
5, 88494, Pitch_bend_c, 5, 7552
5, 88494, Pitch_bend_c, 5, 7936
5, 88496, Pitch_bend_c, 5, 7552
5, 88498, Pitch_bend_c, 5, 8064
5, 88499, Pitch_bend_c, 5, 7552
5, 88501, Pitch_bend_c, 5, 7680
5, 88502, Pitch_bend_c, 5, 8064
5, 88503, Pitch_bend_c, 5, 7680
5, 88506, Pitch_bend_c, 5, 7808
5, 88507, Pitch_bend_c, 5, 8064
5, 88508, Pitch_bend_c, 5, 7808
5, 88510, Pitch_bend_c, 5, 7936
5, 88511, Pitch_bend_c, 5, 8192
5, 88513, Pitch_bend_c, 5, 8064
5, 88515, Pitch_bend_c, 5, 8192
5, 88515, Pitch_bend_c, 5, 8192
5, 88517, Pitch_bend_c, 5, 8320
5, 88519, Pitch_bend_c, 5, 8192
5, 88520, Pitch_bend_c, 5, 8448
5, 88522, Pitch_bend_c, 5, 8576
5, 88523, Pitch_bend_c, 5, 8320
5, 88524, Pitch_bend_c, 5, 8576
5, 88527, Pitch_bend_c, 5, 8704
5, 88528, Pitch_bend_c, 5, 8320
5, 88529, Pitch_bend_c, 5, 8704
5, 88531, Pitch_bend_c, 5, 8704
5, 88532, Pitch_bend_c, 5, 8320
5, 88534, Pitch_bend_c, 5, 8832
5, 88536, Pitch_bend_c, 5, 8704
5, 88536, Pitch_bend_c, 5, 8320
5, 88538, Pitch_bend_c, 5, 8704
5, 88540, Pitch_bend_c, 5, 8320
5, 88541, Pitch_bend_c, 5, 8704
5, 88543, Pitch_bend_c, 5, 8576
5, 88545, Pitch_bend_c, 5, 8576
5, 88545, Pitch_bend_c, 5, 8320
5, 88548, Pitch_bend_c, 5, 8448
5, 88549, Pitch_bend_c, 5, 8320
5, 88550, Pitch_bend_c, 5, 8320
5, 88553, Pitch_bend_c, 5, 8192
5, 88553, Pitch_bend_c, 5, 8320
5, 88555, Pitch_bend_c, 5, 8064
5, 88557, Pitch_bend_c, 5, 7936
5, 88557, Pitch_bend_c, 5, 8320
5, 88560, Control_c, 4, 7, 39
5, 88560, Control_c, 5, 7, 39
5, 88560, Pitch_bend_c, 5, 7808
5, 88561, Pitch_bend_c, 5, 8320
5, 88562, Pitch_bend_c, 5, 7808
5, 88564, Pitch_bend_c, 5, 7680
5, 88566, Pitch_bend_c, 5, 8320
5, 88567, Pitch_bend_c, 5, 7680
5, 88569, Pitch_bend_c, 5, 7680
5, 88570, Pitch_bend_c, 5, 8320
5, 88571, Pitch_bend_c, 5, 7552
5, 88574, Pitch_bend_c, 5, 7680
5, 88574, Pitch_bend_c, 5, 8320
5, 88576, Pitch_bend_c, 5, 7680
5, 88578, Pitch_bend_c, 5, 7680
5, 88578, Pitch_bend_c, 5, 8192
5, 88581, Pitch_bend_c, 5, 7808
5, 88583, Pitch_bend_c, 5, 7808
5, 88583, Pitch_bend_c, 5, 8192
5, 88585, Pitch_bend_c, 5, 7936
5, 88587, Pitch_bend_c, 5, 8192
5, 88588, Pitch_bend_c, 5, 8064
5, 88590, Pitch_bend_c, 5, 8192
5, 88591, Pitch_bend_c, 5, 8064
5, 88592, Pitch_bend_c, 5, 8320
5, 88595, Pitch_bend_c, 5, 8448
5, 88595, Pitch_bend_c, 5, 8064
5, 88597, Pitch_bend_c, 5, 8448
5, 88599, Pitch_bend_c, 5, 8576
5, 88599, Pitch_bend_c, 5, 8064
5, 88602, Pitch_bend_c, 5, 8704
5, 88604, Pitch_bend_c, 5, 8704
5, 88604, Pitch_bend_c, 5, 8064
5, 88606, Pitch_bend_c, 5, 8704
5, 88608, Pitch_bend_c, 5, 8064
5, 88609, Pitch_bend_c, 5, 8704
5, 88611, Pitch_bend_c, 5, 8704
5, 88612, Pitch_bend_c, 5, 8064
5, 88613, Pitch_bend_c, 5, 8704
5, 88616, Pitch_bend_c, 5, 8704
5, 88616, Pitch_bend_c, 5, 8064
5, 88618, Pitch_bend_c, 5, 8576
5, 88620, Pitch_bend_c, 5, 8576
5, 88620, Pitch_bend_c, 5, 8064
5, 88623, Pitch_bend_c, 5, 8448
5, 88625, Pitch_bend_c, 5, 8320
5, 88625, Pitch_bend_c, 5, 8064
5, 88628, Pitch_bend_c, 5, 8192
5, 88629, Pitch_bend_c, 5, 8064
5, 88630, Pitch_bend_c, 5, 8064
5, 88632, Pitch_bend_c, 5, 7936
5, 88633, Pitch_bend_c, 5, 8064
5, 88635, Pitch_bend_c, 5, 7808
5, 88637, Pitch_bend_c, 5, 7808
5, 88637, Pitch_bend_c, 5, 8064
5, 88639, Pitch_bend_c, 5, 7680
5, 88642, Pitch_bend_c, 5, 7680
5, 88642, Pitch_bend_c, 5, 8064
5, 88644, Pitch_bend_c, 5, 7680
5, 88646, Pitch_bend_c, 5, 7680
5, 88646, Pitch_bend_c, 5, 8192
5, 88649, Pitch_bend_c, 5, 7680
5, 88650, Pitch_bend_c, 5, 8192
5, 88651, Pitch_bend_c, 5, 7680
5, 88653, Pitch_bend_c, 5, 7680
5, 88654, Pitch_bend_c, 5, 8192
5, 88656, Pitch_bend_c, 5, 7808
5, 88658, Pitch_bend_c, 5, 7936
5, 88658, Pitch_bend_c, 5, 8320
5, 88660, Pitch_bend_c, 5, 7936
5, 88663, Pitch_bend_c, 5, 8064
5, 88663, Pitch_bend_c, 5, 8320
5, 88665, Pitch_bend_c, 5, 8192
5, 88667, Pitch_bend_c, 5, 8320
5, 88667, Pitch_bend_c, 5, 8320
5, 88670, Pitch_bend_c, 5, 8448
5, 88671, Pitch_bend_c, 5, 8448
5, 88672, Pitch_bend_c, 5, 8576
5, 88674, Pitch_bend_c, 5, 8576
5, 88675, Pitch_bend_c, 5, 8448
5, 88677, Pitch_bend_c, 5, 8704
5, 88679, Pitch_bend_c, 5, 8704
5, 88680, Control_c, 4, 7, 44
5, 88680, Control_c, 5, 7, 44
5, 88680, Pitch_bend_c, 5, 8448
5, 88681, Pitch_bend_c, 5, 8832
5, 88684, Pitch_bend_c, 5, 8832
5, 88684, Pitch_bend_c, 5, 8448
5, 88686, Pitch_bend_c, 5, 8832
5, 88688, Pitch_bend_c, 5, 8704
5, 88688, Pitch_bend_c, 5, 8448
5, 88691, Pitch_bend_c, 5, 8704
5, 88692, Pitch_bend_c, 5, 8448
5, 88693, Pitch_bend_c, 5, 8576
5, 88695, Pitch_bend_c, 5, 8576
5, 88696, Pitch_bend_c, 5, 8448
5, 88698, Pitch_bend_c, 5, 8448
5, 88700, Pitch_bend_c, 5, 8320
5, 88701, Pitch_bend_c, 5, 8320
5, 88703, Pitch_bend_c, 5, 8192
5, 88705, Pitch_bend_c, 5, 8064
5, 88705, Pitch_bend_c, 5, 8320
5, 88707, Pitch_bend_c, 5, 7936
5, 88709, Pitch_bend_c, 5, 8320
5, 88710, Pitch_bend_c, 5, 7808
5, 88712, Pitch_bend_c, 5, 7808
5, 88713, Pitch_bend_c, 5, 8192
5, 88714, Pitch_bend_c, 5, 7680
5, 88717, Pitch_bend_c, 5, 7680
5, 88718, Pitch_bend_c, 5, 8192
5, 88719, Pitch_bend_c, 5, 7552
5, 88721, Pitch_bend_c, 5, 7552
5, 88722, Pitch_bend_c, 5, 8192
5, 88724, Pitch_bend_c, 5, 7552
5, 88726, Pitch_bend_c, 5, 7680
5, 88726, Pitch_bend_c, 5, 8064
5, 88728, Pitch_bend_c, 5, 7680
5, 88730, Pitch_bend_c, 5, 8064
5, 88731, Pitch_bend_c, 5, 7808
5, 88733, Pitch_bend_c, 5, 7808
5, 88734, Pitch_bend_c, 5, 8064
5, 88735, Pitch_bend_c, 5, 7936
5, 88738, Pitch_bend_c, 5, 8064
5, 88739, Pitch_bend_c, 5, 7936
5, 88740, Pitch_bend_c, 5, 8192
5, 88742, Pitch_bend_c, 5, 8320
5, 88743, Pitch_bend_c, 5, 7936
5, 88745, Pitch_bend_c, 5, 8448
5, 88747, Pitch_bend_c, 5, 8448
5, 88747, Pitch_bend_c, 5, 7936
5, 88749, Pitch_bend_c, 5, 8576
5, 88751, Pitch_bend_c, 5, 7936
5, 88752, Pitch_bend_c, 5, 8576
5, 88754, Pitch_bend_c, 5, 8704
5, 88755, Pitch_bend_c, 5, 7936
5, 88756, Pitch_bend_c, 5, 8704
5, 88759, Pitch_bend_c, 5, 8704
5, 88760, Pitch_bend_c, 5, 7936
5, 88761, Pitch_bend_c, 5, 8704
5, 88763, Pitch_bend_c, 5, 8704
5, 88764, Pitch_bend_c, 5, 7936
5, 88766, Pitch_bend_c, 5, 8576
5, 88768, Pitch_bend_c, 5, 8576
5, 88768, Pitch_bend_c, 5, 8064
5, 88770, Pitch_bend_c, 5, 8448
5, 88772, Pitch_bend_c, 5, 8064
5, 88773, Pitch_bend_c, 5, 8320
5, 88775, Pitch_bend_c, 5, 8320
5, 88777, Pitch_bend_c, 5, 8064
5, 88778, Pitch_bend_c, 5, 8192
5, 88780, Pitch_bend_c, 5, 8064
5, 88781, Pitch_bend_c, 5, 8192
5, 88782, Pitch_bend_c, 5, 8064
5, 88785, Pitch_bend_c, 5, 7936
5, 88785, Pitch_bend_c, 5, 8192
5, 88787, Pitch_bend_c, 5, 7808
5, 88789, Pitch_bend_c, 5, 7808
5, 88789, Pitch_bend_c, 5, 8192
5, 88792, Pitch_bend_c, 5, 7680
5, 88793, Pitch_bend_c, 5, 8320
5, 88794, Pitch_bend_c, 5, 7680
5, 88796, Pitch_bend_c, 5, 7680
5, 88798, Pitch_bend_c, 5, 8320
5, 88799, Pitch_bend_c, 5, 7680
5, 88800, Control_c, 4, 7, 50
5, 88800, Control_c, 5, 7, 50
5, 88801, Pitch_bend_c, 5, 7680
5, 88802, Pitch_bend_c, 5, 8320
5, 88803, Pitch_bend_c, 5, 7808
5, 88806, Pitch_bend_c, 5, 7808
5, 88806, Pitch_bend_c, 5, 8448
5, 88808, Pitch_bend_c, 5, 7936
5, 88810, Pitch_bend_c, 5, 7936
5, 88810, Pitch_bend_c, 5, 8448
5, 88813, Pitch_bend_c, 5, 8064
5, 88815, Pitch_bend_c, 5, 8192
5, 88815, Pitch_bend_c, 5, 8448
5, 88817, Pitch_bend_c, 5, 8320
5, 88819, Pitch_bend_c, 5, 8448
5, 88820, Pitch_bend_c, 5, 8448
5, 88822, Pitch_bend_c, 5, 8448
5, 88823, Pitch_bend_c, 5, 8448
5, 88824, Pitch_bend_c, 5, 8576
5, 88827, Pitch_bend_c, 5, 8576
5, 88827, Pitch_bend_c, 5, 8448
5, 88829, Pitch_bend_c, 5, 8704
5, 88831, Pitch_bend_c, 5, 8704
5, 88831, Pitch_bend_c, 5, 8448
5, 88834, Pitch_bend_c, 5, 8704
5, 88836, Pitch_bend_c, 5, 8704
5, 88836, Pitch_bend_c, 5, 8320
